Age,Balance,NumOfProducts,Exited,ChurnRiskScore,RiskCategory
58,128468.69,1,0,11.5,Low Risk
41,133432.59,1,0,17.5,Low Risk
40,141782.57,2,0,1.5,Low Risk
24,135125.28,1,0,3.0,Low Risk
42,178820.91,1,1,79.0,High Risk
31,112212.14,2,0,2.0,Low Risk
45,126674.81,1,1,86.0,High Risk
51,136294.97,1,1,79.5,High Risk
36,66392.64,1,0,10.5,Low Risk
27,122552.34,2,0,4.0,Low Risk
43,76408.85,2,0,8.5,Low Risk
36,145071.24,1,0,7.5,Low Risk
34,0.0,2,0,0.0,
45,109730.22,1,0,6.5,Low Risk
57,0.0,2,0,0.5,Low Risk
62,64119.38,1,1,75.5,High Risk
57,106138.33,2,1,84.0,High Risk
36,0.0,2,0,1.0,Low Risk
33,181656.51,1,0,1.0,Low Risk
32,0.0,2,0,0.0,
30,95128.86,1,0,1.5,Low Risk
49,126615.94,2,0,10.5,Low Risk
36,0.0,2,0,0.5,Low Risk
36,76190.48,2,0,1.0,Low Risk
40,168286.81,3,1,95.5,High Risk
35,88109.81,1,0,3.5000000000000004,Low Risk
42,0.0,2,0,0.5,Low Risk
35,0.0,2,0,8.5,Low Risk
34,123971.51,2,0,12.0,Low Risk
48,148116.48,1,0,21.5,Low Risk
35,116269.01,1,0,11.0,Low Risk
38,120599.21,1,0,2.5,Low Risk
41,144260.5,1,0,9.0,Low Risk
25,86605.5,3,1,90.5,High Risk
34,0.0,2,0,0.0,
37,58629.97,1,0,28.999999999999996,Low Risk
42,0.0,2,0,2.5,Low Risk
45,0.0,2,0,14.499999999999998,Low Risk
43,0.0,1,0,6.0,Low Risk
56,209767.31,2,1,80.0,High Risk
42,129634.25,2,1,26.5,Low Risk
23,0.0,2,0,0.5,Low Risk
38,169824.46,1,0,25.0,Low Risk
36,97530.25,1,0,0.5,Low Risk
42,145988.65,2,0,9.5,Low Risk
37,0.0,2,0,0.5,Low Risk
25,0.0,3,0,8.5,Low Risk
40,137494.28,1,0,10.0,Low Risk
57,0.0,1,1,93.5,High Risk
24,147360.0,1,0,6.0,Low Risk
25,0.0,2,0,1.0,Low Risk
31,125167.02,1,0,3.5000000000000004,Low Risk
43,121152.05,2,1,69.0,Medium Risk
60,128981.07,1,1,85.5,High Risk
47,0.0,1,0,15.0,Low Risk
67,151858.98,1,0,2.0,Low Risk
36,114628.4,1,0,3.0,Low Risk
46,0.0,2,0,1.0,Low Risk
28,95059.02,2,0,2.0,Low Risk
24,128736.39,1,0,1.0,Low Risk
24,156325.38,1,0,1.0,Low Risk
29,105405.97,1,0,2.5,Low Risk
49,88915.37,3,1,96.0,High Risk
60,0.0,2,0,2.5,Low Risk
40,0.0,2,0,0.0,
18,160980.03,1,0,6.5,Low Risk
46,177619.71,1,0,18.5,Low Risk
38,62276.99,1,0,16.5,Low Risk
46,127559.97,2,0,11.0,Low Risk
41,0.0,2,0,1.5,Low Risk
47,95523.16,1,0,29.5,Low Risk
35,107749.03,1,0,4.5,Low Risk
37,110777.26,2,0,19.5,Low Risk
39,166733.92,2,0,7.5,Low Risk
31,157120.86,2,0,4.0,Low Risk
36,127160.78,2,0,7.5,Low Risk
28,0.0,2,0,1.0,Low Risk
37,156091.97,1,0,10.0,Low Risk
58,98668.18,1,0,11.5,Low Risk
43,134022.06,1,0,18.0,Low Risk
35,124151.09,1,1,66.5,Medium Risk
36,77253.5,1,1,35.5,Low Risk
21,114292.48,1,0,44.5,Medium Risk
43,140080.32,3,1,97.0,High Risk
27,135277.96,1,0,4.5,Low Risk
82,0.0,2,0,3.5000000000000004,Low Risk
60,115920.62,2,1,80.0,High Risk
41,119782.72,2,0,2.0,Low Risk
63,114715.71,1,1,74.0,High Risk
36,129748.54,2,1,4.5,Low Risk
31,129722.57,1,0,3.0,Low Risk
32,0.0,2,0,0.0,
36,139180.2,1,0,2.0,Low Risk
49,113599.74,2,1,86.5,High Risk
33,134944.0,1,0,1.0,Low Risk
58,116922.25,1,1,87.5,High Risk
28,118945.09,1,1,67.0,Medium Risk
28,0.0,2,0,1.5,Low Risk
35,119182.73,1,0,4.0,Low Risk
27,0.0,2,0,0.5,Low Risk
28,71264.02,2,0,4.5,Low Risk
41,0.0,2,0,0.0,
35,0.0,2,0,1.0,Low Risk
58,116313.57,1,1,85.0,High Risk
36,92140.15,1,0,2.0,Low Risk
26,0.0,2,0,1.0,Low Risk
42,177640.09,1,0,7.000000000000001,Low Risk
35,0.0,2,0,2.0,Low Risk
48,167997.6,1,0,10.5,Low Risk
36,82275.35,2,0,1.5,Low Risk
49,0.0,2,0,1.5,Low Risk
48,111962.99,1,0,31.5,Low Risk
34,131736.88,1,0,4.0,Low Risk
29,0.0,1,0,3.0,Low Risk
36,108239.11,2,0,5.0,Low Risk
46,98444.19,1,0,8.5,Low Risk
32,114540.38,1,0,9.0,Low Risk
35,187530.66,2,0,18.0,Low Risk
42,133636.16,1,0,17.0,Low Risk
52,0.0,2,0,0.5,Low Risk
44,84745.03,2,0,22.0,Low Risk
31,120599.38,2,0,1.5,Low Risk
29,0.0,2,0,0.0,
39,127771.35,2,0,2.0,Low Risk
46,0.0,1,1,76.5,High Risk
33,0.0,1,0,7.5,Low Risk
69,0.0,2,0,0.5,Low Risk
53,167772.96,1,0,18.5,Low Risk
37,95845.6,1,0,16.0,Low Risk
35,0.0,2,0,4.5,Low Risk
65,134714.7,2,0,7.000000000000001,Low Risk
33,0.0,2,0,0.0,
28,122384.22,3,1,91.5,High Risk
26,0.0,2,0,3.5000000000000004,Low Risk
25,157993.15,2,0,3.0,Low Risk
29,0.0,2,0,0.0,
42,123331.36,1,1,72.5,High Risk
27,75263.16,1,0,4.5,Low Risk
43,137824.03,2,0,9.0,Low Risk
36,132578.92,2,0,2.5,Low Risk
36,156021.31,1,0,5.5,Low Risk
34,0.0,1,0,4.0,Low Risk
69,137453.43,1,1,64.0,Medium Risk
36,0.0,2,0,0.5,Low Risk
33,164284.72,2,0,3.0,Low Risk
47,0.0,2,0,3.0,Low Risk
56,0.0,2,0,6.5,Low Risk
31,112373.49,2,0,1.0,Low Risk
39,0.0,2,0,10.0,Low Risk
34,0.0,2,0,0.0,
41,0.0,1,0,10.5,Low Risk
29,154333.82,1,0,1.0,Low Risk
37,111432.77,2,0,9.5,Low Risk
30,0.0,2,0,0.0,
34,137390.11,2,0,4.5,Low Risk
37,0.0,2,0,0.0,
56,111642.08,1,0,24.0,Low Risk
48,0.0,1,1,83.0,High Risk
36,83543.37,1,0,14.499999999999998,Low Risk
50,145338.76,1,1,92.5,High Risk
31,186796.37,1,0,9.5,Low Risk
35,58641.43,1,0,27.500000000000004,Low Risk
41,0.0,1,1,89.0,High Risk
44,137148.68,1,0,11.0,Low Risk
49,80001.23,1,0,53.5,Medium Risk
21,86402.52,2,0,4.0,Low Risk
42,0.0,2,0,2.0,Low Risk
51,122874.74,1,0,12.5,Low Risk
25,97544.29,1,0,1.0,Low Risk
46,170826.55,2,0,20.0,Low Risk
48,97133.92,2,1,78.5,High Risk
41,153895.65,1,0,9.0,Low Risk
43,0.0,2,0,0.5,Low Risk
57,0.0,2,0,5.5,Low Risk
32,0.0,2,0,2.0,Low Risk
49,134956.02,1,1,88.0,High Risk
39,143637.58,2,0,3.0,Low Risk
32,147506.25,1,0,2.0,Low Risk
64,0.0,2,1,77.0,High Risk
43,190227.46,1,1,86.5,High Risk
32,172448.77,1,1,76.5,High Risk
41,113980.21,1,0,1.5,Low Risk
53,0.0,2,0,2.5,Low Risk
38,0.0,2,0,0.0,
25,76968.12,2,0,1.0,Low Risk
38,88293.13,2,0,4.0,Low Risk
48,170833.46,1,1,71.5,High Risk
44,108122.39,2,1,72.5,High Risk
36,0.0,1,0,7.000000000000001,Low Risk
40,0.0,1,0,4.0,Low Risk
45,129818.39,3,1,88.5,High Risk
35,163943.89,2,0,9.0,Low Risk
28,0.0,2,0,0.0,
38,101430.3,2,0,5.0,Low Risk
39,117301.66,1,0,5.5,Low Risk
32,173340.83,1,0,17.0,Low Risk
42,0.0,2,0,1.5,Low Risk
33,134348.57,1,0,6.0,Low Risk
45,105525.65,2,0,10.5,Low Risk
60,0.0,1,1,89.5,High Risk
43,0.0,3,1,83.0,High Risk
36,106192.1,1,0,3.5000000000000004,Low Risk
45,45144.43,1,1,63.5,Medium Risk
65,92113.61,1,0,4.5,Low Risk
25,0.0,2,0,0.0,
38,128366.44,1,0,11.5,Low Risk
42,0.0,2,0,0.5,Low Risk
74,106545.53,1,0,13.5,Low Risk
43,145618.37,1,0,11.0,Low Risk
37,141541.25,1,0,15.5,Low Risk
32,57017.06,2,0,2.0,Low Risk
42,0.0,1,0,13.0,Low Risk
51,0.0,3,1,87.0,High Risk
35,125884.95,2,1,66.0,Medium Risk
32,61825.5,1,0,1.0,Low Risk
35,0.0,2,0,0.0,
40,0.0,1,0,13.0,Low Risk
40,102967.41,1,1,72.5,High Risk
25,171770.55,1,0,8.0,Low Risk
40,93051.64,2,1,69.5,Medium Risk
36,161064.64,2,0,7.000000000000001,Low Risk
48,90612.34,1,0,34.5,Low Risk
28,145105.64,2,0,1.0,Low Risk
58,0.0,1,1,90.0,High Risk
45,0.0,1,1,80.0,High Risk
33,174912.72,1,0,0.5,Low Risk
46,104947.72,1,1,85.5,High Risk
31,135213.71,1,0,1.5,Low Risk
25,0.0,2,0,0.0,
36,116229.85,2,0,3.0,Low Risk
53,111201.41,1,0,20.5,Low Risk
32,0.0,1,0,14.499999999999998,Low Risk
27,131899.0,1,0,8.0,Low Risk
35,124525.52,1,0,2.5,Low Risk
47,0.0,1,0,28.999999999999996,Low Risk
39,0.0,1,1,16.5,Low Risk
45,47134.75,1,0,35.5,Low Risk
35,0.0,2,0,3.5000000000000004,Low Risk
45,0.0,2,0,4.0,Low Risk
44,0.0,2,0,3.0,Low Risk
61,0.0,1,1,95.5,High Risk
51,0.0,3,1,90.0,High Risk
19,138657.08,1,0,7.000000000000001,Low Risk
34,70302.48,1,0,3.0,Low Risk
36,101609.01,2,0,7.5,Low Risk
35,0.0,1,0,5.0,Low Risk
38,130170.82,1,0,12.0,Low Risk
61,133802.29,2,0,5.0,Low Risk
24,106234.02,1,0,1.5,Low Risk
39,132628.98,1,0,5.5,Low Risk
41,103522.75,2,0,7.5,Low Risk
42,192390.52,2,0,6.0,Low Risk
36,0.0,1,1,69.5,Medium Risk
37,0.0,3,0,16.5,Low Risk
38,0.0,2,0,1.0,Low Risk
52,109922.61,1,1,68.5,Medium Risk
44,128605.32,1,0,21.5,Low Risk
37,0.0,1,0,2.5,Low Risk
37,68598.56,1,0,10.5,Low Risk
35,106518.52,1,0,0.5,Low Risk
31,0.0,2,0,1.0,Low Risk
46,0.0,1,1,97.0,High Risk
29,121326.42,1,0,12.0,Low Risk
36,67226.37,1,0,4.0,Low Risk
25,82931.85,2,0,3.5000000000000004,Low Risk
39,0.0,1,1,73.5,High Risk
38,118590.41,1,1,63.5,Medium Risk
67,145981.87,1,0,4.0,Low Risk
48,73309.38,1,1,83.0,High Risk
48,130796.33,2,0,23.5,Low Risk
33,151607.56,1,0,13.0,Low Risk
66,111577.01,1,0,12.0,Low Risk
39,107042.74,1,0,0.5,Low Risk
42,156371.61,2,1,75.5,High Risk
44,129605.99,1,0,6.5,Low Risk
43,0.0,2,0,3.0,Low Risk
67,0.0,2,0,1.0,Low Risk
27,132576.25,1,0,13.0,Low Risk
37,129101.3,1,0,3.0,Low Risk
31,108822.4,1,0,2.5,Low Risk
35,137948.51,1,0,1.5,Low Risk
32,100433.8,1,0,1.0,Low Risk
63,96134.11,3,1,98.0,High Risk
43,115888.04,1,1,33.5,Low Risk
42,124626.07,1,0,4.5,Low Risk
34,139810.34,1,0,4.5,Low Risk
34,0.0,2,0,0.5,Low Risk
37,84496.71,1,0,9.0,Low Risk
70,116854.71,2,0,23.0,Low Risk
48,138333.03,1,0,27.500000000000004,Low Risk
25,0.0,2,0,0.0,
43,78992.75,2,0,5.0,Low Risk
38,97257.41,2,0,6.0,Low Risk
34,122453.37,2,0,4.5,Low Risk
36,112940.07,1,0,5.5,Low Risk
43,132558.26,1,1,71.0,High Risk
38,0.0,2,0,1.0,Low Risk
48,133297.24,1,0,17.5,Low Risk
46,0.0,2,0,5.0,Low Risk
27,197041.8,1,0,3.5000000000000004,Low Risk
44,71497.79,2,0,12.0,Low Risk
32,0.0,2,0,0.5,Low Risk
35,128100.28,1,1,76.5,High Risk
25,124532.78,2,0,4.0,Low Risk
31,82293.82,2,0,2.0,Low Risk
36,142120.91,1,0,12.5,Low Risk
34,151839.26,1,1,68.0,Medium Risk
31,149620.88,2,0,1.0,Low Risk
49,168197.66,1,1,55.00000000000001,Medium Risk
37,93147.0,2,0,3.5000000000000004,Low Risk
35,97440.02,2,0,1.5,Low Risk
42,65046.08,2,0,3.0,Low Risk
28,95357.49,1,0,4.0,Low Risk
43,123105.88,2,0,10.5,Low Risk
29,0.0,3,0,17.0,Low Risk
44,0.0,2,0,2.0,Low Risk
62,121286.27,1,0,24.0,Low Risk
28,167738.82,2,0,7.000000000000001,Low Risk
38,104091.29,1,0,8.5,Low Risk
42,121980.56,2,0,5.0,Low Risk
43,0.0,2,0,19.0,Low Risk
39,50880.98,2,0,2.5,Low Risk
42,175159.9,2,1,73.0,High Risk
26,105514.69,2,0,1.0,Low Risk
52,116497.31,3,1,99.0,High Risk
33,0.0,2,0,0.0,
42,99824.45,1,0,3.0,Low Risk
45,0.0,1,1,84.5,High Risk
71,0.0,1,0,4.5,Low Risk
40,0.0,1,1,35.0,Low Risk
35,122964.88,1,0,0.5,Low Risk
29,0.0,2,0,0.5,Low Risk
24,0.0,2,0,0.0,
43,0.0,2,0,8.5,Low Risk
37,89634.69,1,1,67.0,Medium Risk
40,95710.11,2,0,2.0,Low Risk
41,139706.31,1,0,8.0,Low Risk
45,103909.86,1,1,54.0,Medium Risk
31,0.0,1,0,0.5,Low Risk
49,173434.9,1,1,44.0,Medium Risk
32,102238.01,2,0,2.0,Low Risk
48,179380.74,2,0,16.5,Low Risk
32,0.0,2,0,0.0,
25,108691.95,1,0,4.5,Low Risk
32,0.0,2,0,2.5,Low Risk
33,0.0,2,0,0.0,
35,133377.8,1,0,11.0,Low Risk
34,0.0,2,0,0.0,
53,0.0,1,0,12.5,Low Risk
39,116537.6,1,0,5.0,Low Risk
22,0.0,2,0,1.0,Low Risk
40,0.0,2,0,0.0,
29,130131.08,2,0,1.5,Low Risk
46,0.0,2,0,5.0,Low Risk
30,0.0,1,0,11.0,Low Risk
30,107316.09,1,0,3.5000000000000004,Low Risk
24,0.0,2,0,0.0,
30,83181.29,1,0,3.0,Low Risk
72,0.0,1,0,12.5,Low Risk
67,153946.14,1,0,3.5000000000000004,Low Risk
30,0.0,2,0,0.0,
39,135483.17,1,1,65.0,Medium Risk
35,0.0,2,0,0.0,
38,119624.54,2,0,4.0,Low Risk
34,121132.26,2,0,0.0,
42,0.0,1,1,83.0,High Risk
48,0.0,1,1,95.0,High Risk
25,54817.55,1,0,7.5,Low Risk
40,107949.45,1,1,71.5,High Risk
30,0.0,1,0,4.5,Low Risk
49,80816.45,1,0,12.5,Low Risk
38,98205.77,1,0,11.5,Low Risk
50,94684.27,1,0,10.0,Low Risk
22,141604.76,1,0,1.5,Low Risk
74,0.0,2,0,3.0,Low Risk
33,0.0,2,0,0.5,Low Risk
47,122949.14,1,1,62.5,Medium Risk
33,81677.22,2,0,0.5,Low Risk
38,80293.98,1,0,5.5,Low Risk
48,155413.06,1,0,16.5,Low Risk
38,0.0,2,0,0.0,
38,67111.65,1,1,70.5,High Risk
34,103818.43,1,0,5.0,Low Risk
20,0.0,2,0,3.0,Low Risk
36,152169.12,2,1,4.5,Low Risk
52,0.0,1,1,75.5,High Risk
26,214346.96,2,0,3.0,Low Risk
57,0.0,1,1,92.0,High Risk
40,113348.14,1,1,68.0,Medium Risk
47,170935.94,1,1,88.0,High Risk
52,103023.26,1,0,28.000000000000004,Low Risk
23,0.0,2,0,1.0,Low Risk
37,0.0,2,0,2.0,Low Risk
31,111855.04,2,0,2.0,Low Risk
32,140348.56,2,0,12.5,Low Risk
39,0.0,2,0,0.0,
29,145512.84,1,0,9.5,Low Risk
41,146720.98,2,0,5.0,Low Risk
32,107209.73,1,0,0.5,Low Risk
38,130933.74,1,0,16.5,Low Risk
35,0.0,1,0,24.5,Low Risk
36,89772.3,1,1,64.0,Medium Risk
32,0.0,2,0,1.0,Low Risk
24,0.0,2,0,0.0,
42,0.0,1,1,83.0,High Risk
36,100749.5,3,1,87.0,High Risk
31,0.0,2,0,0.5,Low Risk
22,0.0,2,0,0.5,Low Risk
51,123981.31,2,0,15.0,Low Risk
34,91622.42,1,0,2.5,Low Risk
36,126195.81,1,0,0.0,
41,94267.9,1,1,72.0,High Risk
40,0.0,2,0,0.0,
34,0.0,2,0,1.0,Low Risk
29,0.0,1,1,65.5,Medium Risk
39,100717.85,3,1,94.5,High Risk
36,0.0,2,0,0.5,Low Risk
26,141581.71,2,0,11.5,Low Risk
38,0.0,2,0,1.0,Low Risk
39,148586.64,1,0,6.0,Low Risk
29,0.0,2,0,0.5,Low Risk
38,0.0,2,0,0.5,Low Risk
32,123403.85,2,0,2.5,Low Risk
28,0.0,2,0,1.0,Low Risk
46,106511.85,1,0,20.0,Low Risk
38,0.0,2,0,8.0,Low Risk
34,135549.9,1,1,78.0,High Risk
38,110555.37,2,0,2.5,Low Risk
31,0.0,2,0,0.0,
52,185891.54,1,1,35.0,Low Risk
59,130854.59,1,1,80.5,High Risk
42,92578.14,2,0,5.5,Low Risk
21,132312.06,1,1,73.0,High Risk
62,144976.5,1,1,94.0,High Risk
48,87070.23,1,0,10.5,Low Risk
42,0.0,2,0,0.5,Low Risk
47,115414.19,3,1,94.0,High Risk
61,91070.43,1,0,10.5,Low Risk
29,117412.19,2,0,3.0,Low Risk
31,90018.45,2,0,2.5,Low Risk
24,0.0,2,0,2.0,Low Risk
56,112414.81,2,1,84.5,High Risk
33,158456.76,1,1,8.5,Low Risk
35,0.0,1,1,69.5,Medium Risk
58,149641.53,1,0,16.5,Low Risk
33,122528.18,1,0,2.0,Low Risk
45,143734.01,2,0,6.0,Low Risk
32,155663.31,1,0,7.5,Low Risk
35,0.0,1,1,9.5,Low Risk
34,101736.66,1,0,15.5,Low Risk
37,125822.21,1,0,3.0,Low Risk
37,0.0,2,0,5.5,Low Risk
34,0.0,2,0,0.5,Low Risk
27,0.0,1,0,6.5,Low Risk
31,157791.07,2,0,3.0,Low Risk
22,0.0,2,0,1.0,Low Risk
42,0.0,2,0,3.5000000000000004,Low Risk
42,181627.14,2,0,5.0,Low Risk
57,109679.72,1,0,36.0,Low Risk
37,96652.86,1,1,65.0,Medium Risk
40,190008.32,2,0,2.5,Low Risk
41,0.0,2,0,3.5000000000000004,Low Risk
43,0.0,2,0,0.5,Low Risk
43,148962.76,1,1,76.0,High Risk
28,0.0,1,0,8.0,Low Risk
30,131344.52,2,0,3.5000000000000004,Low Risk
29,101713.84,3,0,34.0,Low Risk
34,0.0,1,0,6.5,Low Risk
38,0.0,2,0,1.0,Low Risk
27,137963.07,1,0,3.0,Low Risk
29,129938.07,1,0,4.0,Low Risk
45,151421.44,1,0,16.0,Low Risk
45,135643.0,1,1,90.0,High Risk
39,122773.5,2,0,3.0,Low Risk
34,152303.8,1,0,17.0,Low Risk
49,0.0,2,0,1.5,Low Risk
54,79415.67,1,0,11.0,Low Risk
58,125801.03,2,1,92.0,High Risk
37,0.0,2,0,0.0,
35,0.0,1,1,28.999999999999996,Low Risk
41,104817.41,1,1,74.0,High Risk
30,0.0,1,0,15.5,Low Risk
32,67495.04,2,0,4.5,Low Risk
36,164850.54,1,0,2.0,Low Risk
49,154776.42,2,0,14.499999999999998,Low Risk
28,143124.63,2,0,10.5,Low Risk
35,0.0,1,0,10.5,Low Risk
27,0.0,2,0,6.0,Low Risk
38,102133.38,1,0,3.5000000000000004,Low Risk
26,79932.41,1,0,5.5,Low Risk
40,120711.73,1,1,87.0,High Risk
43,122717.53,2,0,5.0,Low Risk
36,92363.3,2,0,14.499999999999998,Low Risk
40,203715.15,1,1,81.5,High Risk
39,0.0,2,0,0.0,
34,0.0,2,0,0.0,
21,0.0,2,0,0.5,Low Risk
49,0.0,1,1,85.5,High Risk
31,93460.47,2,0,4.0,Low Risk
34,0.0,2,0,0.0,
24,40224.7,1,0,2.5,Low Risk
43,168069.73,1,1,27.500000000000004,Low Risk
36,0.0,2,0,0.5,Low Risk
47,130538.77,1,0,34.0,Low Risk
37,132623.6,1,0,0.0,
35,103465.02,2,0,1.5,Low Risk
50,126547.8,1,1,69.5,Medium Risk
30,128262.72,2,0,0.5,Low Risk
40,169742.64,1,1,70.0,Medium Risk
29,0.0,2,0,1.0,Low Risk
27,150795.81,1,0,2.0,Low Risk
61,129855.72,2,1,87.0,High Risk
28,146098.43,3,1,94.0,High Risk
24,0.0,2,0,0.0,
43,0.0,1,0,44.0,Medium Risk
28,65643.3,1,0,7.5,Low Risk
34,0.0,2,0,0.0,
38,104584.16,1,0,14.000000000000002,Low Risk
41,0.0,1,0,16.0,Low Risk
30,99785.28,2,0,5.0,Low Risk
46,127655.22,1,1,91.5,High Risk
22,0.0,1,0,12.0,Low Risk
35,101257.16,1,0,2.5,Low Risk
40,0.0,2,0,1.5,Low Risk
76,121313.88,1,0,2.0,Low Risk
32,0.0,2,0,0.5,Low Risk
30,81523.38,1,0,2.0,Low Risk
47,128252.66,1,0,9.0,Low Risk
32,0.0,2,0,3.5000000000000004,Low Risk
51,0.0,3,1,86.5,High Risk
32,0.0,2,0,1.0,Low Risk
42,0.0,2,1,0.0,
22,0.0,2,0,3.5000000000000004,Low Risk
33,0.0,1,1,76.0,High Risk
54,0.0,1,1,94.0,High Risk
33,0.0,1,0,14.499999999999998,Low Risk
29,145541.56,2,0,2.0,Low Risk
23,0.0,1,1,33.0,Low Risk
44,124601.58,2,1,34.0,Low Risk
33,115182.84,2,0,4.0,Low Risk
37,163789.49,2,0,1.5,Low Risk
46,65733.41,1,0,21.0,Low Risk
47,0.0,2,0,2.0,Low Risk
47,128486.11,1,0,19.5,Low Risk
53,109663.47,1,0,18.0,Low Risk
42,88324.31,2,0,4.0,Low Risk
28,146445.24,2,0,1.5,Low Risk
38,0.0,2,0,1.0,Low Risk
31,0.0,2,0,0.5,Low Risk
36,109949.05,2,0,4.0,Low Risk
30,78653.05,1,0,9.0,Low Risk
46,107850.82,1,1,85.5,High Risk
39,83765.35,2,0,7.000000000000001,Low Risk
66,143773.07,1,0,4.5,Low Risk
63,116227.27,1,0,31.5,Low Risk
33,103471.52,1,0,1.0,Low Risk
42,0.0,2,0,1.5,Low Risk
24,137492.35,2,0,1.0,Low Risk
28,0.0,2,0,0.0,
36,129829.59,1,0,5.0,Low Risk
21,146329.57,2,0,1.5,Low Risk
30,114027.7,1,0,10.5,Low Risk
25,146580.69,1,0,8.5,Low Risk
38,132122.42,2,0,25.0,Low Risk
44,81553.93,1,1,76.5,High Risk
66,0.0,2,0,0.0,
24,0.0,2,0,0.0,
28,0.0,2,0,1.5,Low Risk
26,0.0,2,0,0.5,Low Risk
32,175214.71,1,0,11.5,Low Risk
40,125534.51,1,1,88.0,High Risk
68,97705.99,1,0,3.0,Low Risk
55,126817.65,2,0,69.0,Medium Risk
46,46870.43,4,1,96.0,High Risk
46,0.0,2,0,2.0,Low Risk
42,120094.93,1,0,7.000000000000001,Low Risk
38,0.0,2,0,0.5,Low Risk
33,0.0,2,0,3.0,Low Risk
36,104356.94,2,0,2.5,Low Risk
27,147004.34,1,1,21.5,Low Risk
38,73023.17,2,0,2.5,Low Risk
40,173432.55,1,0,8.0,Low Risk
42,165679.92,1,0,7.000000000000001,Low Risk
31,104678.62,1,0,2.5,Low Risk
55,116973.26,3,1,98.0,High Risk
36,0.0,1,0,8.5,Low Risk
38,126732.85,1,0,1.5,Low Risk
44,148481.09,1,0,12.0,Low Risk
38,137654.05,2,0,3.0,Low Risk
30,115315.04,1,0,6.5,Low Risk
42,99095.73,1,0,6.5,Low Risk
39,165610.41,2,0,6.0,Low Risk
33,0.0,2,1,68.5,Medium Risk
32,161628.66,1,0,5.5,Low Risk
32,146605.27,1,0,1.0,Low Risk
37,113488.68,1,1,61.5,Medium Risk
42,77002.2,2,0,4.0,Low Risk
67,0.0,2,0,2.0,Low Risk
39,0.0,2,0,2.5,Low Risk
25,0.0,2,0,1.0,Low Risk
46,182364.53,1,1,83.0,High Risk
35,0.0,2,0,0.0,
45,149364.58,1,0,24.5,Low Risk
59,127450.14,1,0,16.0,Low Risk
63,162278.32,1,0,8.5,Low Risk
37,152212.88,2,0,4.0,Low Risk
39,161993.89,1,0,7.5,Low Risk
39,131468.44,1,0,6.0,Low Risk
40,102980.44,1,1,86.5,High Risk
31,143321.97,1,0,54.0,Medium Risk
37,130404.92,1,0,3.5000000000000004,Low Risk
41,0.0,2,0,2.0,Low Risk
30,87505.47,2,0,3.0,Low Risk
30,133634.02,1,0,1.0,Low Risk
33,151233.62,1,0,12.0,Low Risk
55,70263.83,1,0,15.0,Low Risk
34,0.0,2,0,1.5,Low Risk
30,57657.49,1,0,2.5,Low Risk
42,153572.31,2,0,1.5,Low Risk
37,134752.08,1,0,1.0,Low Risk
34,83132.09,1,0,2.5,Low Risk
31,0.0,2,0,6.0,Low Risk
32,134096.53,2,1,7.000000000000001,Low Risk
31,118100.59,2,0,3.5000000000000004,Low Risk
52,76915.4,1,1,63.0,Medium Risk
46,81576.75,1,1,76.0,High Risk
49,0.0,2,0,2.5,Low Risk
33,118327.17,2,0,3.0,Low Risk
30,124857.69,2,0,4.0,Low Risk
27,90971.85,1,0,5.0,Low Risk
37,153147.75,1,0,3.5000000000000004,Low Risk
38,65942.26,1,1,65.5,Medium Risk
38,0.0,2,0,0.0,
54,0.0,1,1,97.0,High Risk
27,100912.19,1,0,7.000000000000001,Low Risk
31,0.0,2,0,0.0,
37,0.0,1,1,67.5,Medium Risk
43,0.0,3,1,73.0,High Risk
41,124439.49,2,0,3.0,Low Risk
47,0.0,2,0,1.0,Low Risk
40,0.0,2,0,0.0,
44,58781.76,1,0,15.5,Low Risk
50,159453.64,2,1,81.5,High Risk
26,142721.52,1,0,5.0,Low Risk
46,167795.6,1,0,12.0,Low Risk
38,128345.69,2,0,7.000000000000001,Low Risk
20,165260.98,1,0,4.0,Low Risk
62,118233.81,1,1,83.0,High Risk
40,0.0,1,1,75.0,High Risk
46,0.0,2,0,3.5000000000000004,Low Risk
37,143452.74,2,0,3.0,Low Risk
38,145018.49,2,0,2.5,Low Risk
38,82407.51,1,0,12.0,Low Risk
28,79460.98,2,0,1.5,Low Risk
43,0.0,1,1,83.0,High Risk
38,126473.99,1,0,1.5,Low Risk
30,133537.1,2,0,2.0,Low Risk
52,164978.01,1,0,5.5,Low Risk
46,128029.72,1,0,12.0,Low Risk
43,97403.18,1,1,14.499999999999998,Low Risk
41,176845.41,3,1,95.5,High Risk
71,0.0,1,0,10.5,Low Risk
42,81589.04,1,0,15.0,Low Risk
40,119507.58,2,1,11.5,Low Risk
26,0.0,2,0,1.5,Low Risk
30,94443.77,1,0,6.0,Low Risk
37,0.0,2,0,0.0,
32,92199.84,1,0,1.5,Low Risk
43,0.0,1,0,24.0,Low Risk
41,135756.96,1,0,1.0,Low Risk
54,120633.42,1,1,87.5,High Risk
48,134542.73,1,1,78.0,High Risk
29,0.0,2,0,0.5,Low Risk
52,0.0,1,1,80.5,High Risk
39,0.0,1,0,16.0,Low Risk
49,154344.49,2,0,12.0,Low Risk
43,0.0,2,0,2.5,Low Risk
43,189026.53,2,0,8.0,Low Risk
37,120764.08,1,0,2.5,Low Risk
22,97975.82,2,0,0.5,Low Risk
